Iteration,q_l_0,q_l_1,q_l_2,q_l_3,q_l_4,q_l_5,q_l_6,translation_goal_l_0,translation_goal_l_1,translation_goal_l_2,translation_l_0,translation_l_1,translation_l_2,ecart_q_l_0,ecart_q_l_1,ecart_q_l_2,ecart_q_l_3,ecart_q_l_4,ecart_q_l_5,ecart_q_l_6,Ecart_pos_l,Ecart_rot_l,Iteration,q_r_0,q_r_1,q_r_2,q_r_3,q_r_4,q_r_5,q_r_6,translation_goal_r_0,translation_goal_r_1,translation_goal_r_2,translation_r_0,translation_r_1,translation_r_2,ecart_q_r_0,ecart_q_r_1,ecart_q_r_2,ecart_q_r_3,ecart_q_r_4,ecart_q_r_5,ecart_q_r_6,Ecart_pos_r,Ecart_rot_r
64,-0.006816575769335,0.5779164433479309,-0.02678157761693,-1.4092204570770264,0.2635880708694458,-0.0486756116151809,0.4318238496780395,0.4,0.26,-0.3,0.4000000030641627,0.2599998027369954,-0.2999998219280962,0.0127688008360564,0.01441091299057,0.0381201626732945,0.0101858377456665,0.0322159230709075,0.0181035473942756,0.013854831457138,2.65766222400809e-07,7.212239927412156e-05,64,-0.006816575769335,-0.5779164433479309,0.02678157761693,-1.4092204570770264,-0.2635880708694458,-0.0486756116151809,-0.4318238496780395,0.4,-0.26,-0.3,0.4000000176535089,-0.2599999862555592,-0.2999997588469389,0.0127688008360564,0.01441091299057,0.0381201626732945,0.0101858377456665,0.0322159230709075,0.0181035473942756,0.013854831457138,2.421886761735359e-07,5.421294582674818e-05
65,0.0059522250667214,0.592327356338501,0.0113385850563645,-1.39903461933136,0.2313721477985382,-0.0667791590094566,0.4456786811351776,0.4,0.275,-0.3,0.4000000080558662,0.2749997973663659,-0.2999998130902585,0.0110443448647856,0.014254093170166,0.0370780630037188,0.0131226778030395,0.031917005777359,0.0194209218025207,0.013315349817276,2.7579075061054175e-07,7.29464522919443e-05,65,0.0059522250667214,-0.592327356338501,-0.0113385850563645,-1.39903461933136,-0.2313721477985382,-0.0667791590094566,-0.4456786811351776,0.4,-0.275,-0.3,0.4000000228473042,-0.2749999776405466,-0.2999997349114127,0.0110443448647856,0.014254093170166,0.0370780630037188,0.0131226778030395,0.031917005777359,0.0194209218025207,0.013315349817276,2.6700918258038973e-07,5.595963608584498e-05
66,0.0169965699315071,0.606581449508667,0.0484166480600833,-1.3859119415283203,0.1994551420211792,-0.0862000808119773,0.4589940309524536,0.4,0.29,-0.3,0.4000000097336926,0.2899997905646763,-0.2999998302016732,0.0092326253652572,0.0142396092414855,0.0358490459620952,0.0160830020904541,0.0315688252449035,0.0207195878028869,0.0126366019248962,2.697950543776239e-07,7.220320867418195e-05,66,0.0169965699315071,-0.606581449508667,-0.0484166480600833,-1.3859119415283203,-0.1994551420211792,-0.0862000808119773,-0.4589940309524536,0.4,-0.29,-0.3,0.4000000251168866,-0.2899999685226883,-0.2999997370647104,0.0092326253652572,0.0142396092414855,0.0358490459620952,0.0160830020904541,0.0315688252449035,0.0207195878028869,0.0126366019248962,2.6600121359746224e-07,5.548871911287279e-05
67,0.0262291952967643,0.6208210587501526,0.0842656940221786,-1.3698289394378662,0.1678863167762756,-0.1069196686148643,0.4716306328773498,0.4,0.305,-0.3,0.4000000147857381,0.304999806245086,-0.2999998467516646,0.0073388628661632,0.0143656730651855,0.034438632428646,0.0190757513046264,0.0311843454837799,0.0219991281628608,0.0118251144886017,2.474765383993606e-07,6.944492184857154e-05,67,0.0262291952967643,-0.6208210587501526,-0.0842656940221786,-1.3698289394378662,-0.1678863167762756,-0.1069196686148643,-0.4716306328773498,0.4,-0.305,-0.3,0.4000000310789929,-0.3049999828878041,-0.2999997388435737,0.0073388628661632,0.0143656730651855,0.034438632428646,0.0190757513046264,0.0311843454837799,0.0219991281628608,0.0118251144886017,2.6355532631275135e-07,5.577697413627902e-05
68,0.0335680581629276,0.6351867318153381,0.1187043264508247,-1.3507531881332395,0.1367019712924957,-0.1289187967777252,0.4834557473659516,0.4,0.32,-0.3,0.4000000199986677,0.3199997979580239,-0.299999841760114,0.0053647942841053,0.014628529548645,0.032850481569767,0.022112488746643,0.0307774692773818,0.0232613831758499,0.0108868181705474,2.574116708789643e-07,6.99052426966773e-05,68,0.0335680581629276,-0.6351867318153381,-0.1187043264508247,-1.3507531881332395,-0.1367019712924957,-0.1289187967777252,-0.4834557473659516,0.4,-0.32,-0.3,0.4000000374424616,-0.3199999743568867,-0.2999997193097918,0.0053647942841053,0.014628529548645,0.032850481569767,0.022112488746643,0.0307774692773818,0.0232613831758499,0.0108868181705474,2.843351897492482e-07,5.7400009268349095e-05
69,0.0389328524470329,0.6498152613639832,0.1515548080205917,-1.328640699386597,0.1059245020151138,-0.1521801799535751,0.4943425655364991,0.4,0.335,-0.3,0.4000000264159506,0.3349997866462077,-0.2999998315024238,0.0033074356615543,0.0150234699249267,0.0310852974653243,0.0252083539962768,0.0303629711270332,0.0245107263326644,0.0098267197608947,2.731466205347104e-07,7.126836840143369e-05,69,0.0389328524470329,-0.6498152613639832,-0.1515548080205917,-1.328640699386597,-0.1059245020151138,-0.1521801799535751,-0.4943425655364991,0.4,-0.335,-0.3,0.4000000451671863,-0.3349999639427177,-0.2999996947757098,0.0033074356615543,0.0150234699249267,0.0310852974653243,0.0252083539962768,0.0303629711270332,0.0245107263326644,0.0098267197608947,3.106478224608029e-07,6.0080434252540726e-05
70,0.0422402881085872,0.6648387312889099,0.1826401054859161,-1.3034323453903198,0.0755615308880806,-0.1766909062862396,0.5041692852973938,0.4,0.35,-0.3,0.4000000305303922,0.3499997862570428,-0.2999998444260661,0.0011577159166336,0.0155449509620666,0.0291393399238586,0.0283825397491455,0.0299564972519874,0.025754302740097,0.0086480975151062,2.661229142651785e-07,7.200101504167833e-05,70,0.0422402881085872,-0.6648387312889099,-0.1826401054859161,-1.3034323453903198,-0.0755615308880806,-0.1766909062862396,-0.5041692852973938,0.4,-0.35,-0.3,0.4000000506568574,-0.3499999656644572,-0.2999996937218641,0.0011577159166336,0.0155449509620666,0.0291393399238586,0.0283825397491455,0.0299564972519874,0.025754302740097,0.0086480975151062,3.123321040115085e-07,5.868102476824788e-05
71,0.0433980040252208,0.6803836822509766,0.2117794454097747,-1.2750498056411743,0.0456050336360931,-0.2024452090263366,0.5128173828125,0.4,0.365,-0.3,0.4000000307043739,0.3649997952078677,-0.2999998726973332,0.0011012256145477,0.016187071800232,0.0270029455423355,0.0316596031188964,0.0295746196061372,0.027002528309822,0.0073515772819519,2.430813546336063e-07,6.836589471959087e-05,71,0.0433980040252208,-0.6803836822509766,-0.2117794454097747,-1.2750498056411743,-0.0456050336360931,-0.2024452090263366,-0.5128173828125,0.4,-0.365,-0.3,0.4000000521786845,-0.3649999780158342,-0.2999997083450693,0.0011012256145477,0.016187071800232,0.0270029455423355,0.0316596031188964,0.0295746196061372,0.027002528309822,0.0073515772819519,2.9710018051872335e-07,5.78553712671237e-05
72,0.0422967784106731,0.6965707540512086,0.2387823909521103,-1.2433902025222778,0.0160304140299558,-0.2294477373361587,0.5201689600944519,0.4,0.38,-0.3,0.4000000379846379,0.3799997872163783,-0.2999998738238041,0.0034961886703968,0.0169442892074584,0.0246581584215163,0.0350713729858398,0.0292353220283985,0.0282697230577468,0.0059348344802856,2.502801125970996e-07,6.92136133011445e-05,72,0.0422967784106731,-0.6965707540512086,-0.2387823909521103,-1.2433902025222778,-0.0160304140299558,-0.2294477373361587,-0.5201689600944519,0.4,-0.38,-0.3,0.4000000606768141,-0.3799999747994906,-0.299999696182759,0.0034961886703968,0.0169442892074584,0.0246581584215163,0.0350713729858398,0.0292353220283985,0.0282697230577468,0.0059348344802856,3.108402440995574e-07,5.825714947604865e-05
73,0.0388005897402763,0.7135150432586671,0.2634405493736267,-1.208318829536438,-0.0132049079984426,-0.2577174603939056,0.5261037945747375,0.4,0.395,-0.3,0.4000000453416847,0.3949997697041292,-0.2999998705029048,0.0060669369995594,0.017811596393585,0.0220761001110076,0.0386596918106079,0.0289585497230291,0.0295749306678771,0.0043906569480896,2.6807005452683546e-07,7.135014510595283e-05,73,0.0388005897402763,-0.7135150432586671,-0.2634405493736267,-1.208318829536438,0.0132049079984426,-0.2577174603939056,-0.5261037945747375,0.4,-0.395,-0.3,0.4000000690091067,-0.3949999635355582,-0.2999996799637541,0.0060669369995594,0.017811596393585,0.0220761001110076,0.0386596918106079,0.0289585497230291,0.0295749306678771,0.0043906569480896,3.29416318609873e-07,5.9885998666686646e-05
74,0.0327336527407169,0.7313266396522522,0.2855166494846344,-1.16965913772583,-0.0421634577214717,-0.2872923910617828,0.5304944515228271,0.4,0.41,-0.3,0.4000000429979676,0.4099997902214453,-0.2999999024999878,0.008870692923665,0.0187852978706359,0.0192124843597412,0.0424798727035522,0.0287673138082027,0.030943363904953,0.0027059316635131,2.352915629580046e-07,6.663811325324787e-05,74,0.0327336527407169,-0.7313266396522522,-0.2855166494846344,-1.16965913772583,0.0421634577214717,-0.2872923910617828,-0.5304944515228271,0.4,-0.41,-0.3,0.4000000672710475,-0.4099999918929572,-0.299999699489567,0.008870692923665,0.0187852978706359,0.0192124843597412,0.0424798727035522,0.0287673138082027,0.030943363904953,0.0027059316635131,3.0805460274644506e-07,5.89289389267833e-05
75,0.0238629598170518,0.7501119375228882,0.3047291338443756,-1.1271792650222778,-0.0709307715296745,-0.3182357549667359,0.5332003831863403,0.4,0.425,-0.3,0.4000000478542472,0.4249997831441633,-0.2999999151552699,0.0119890412315726,0.0198630690574646,0.0160012841224669,0.0466060638427734,0.0286894589662551,0.0324088633060454,0.0008589029312133,2.377290707736307e-07,6.78306908525883e-05,75,0.0238629598170518,-0.7501119375228882,-0.3047291338443756,-1.1271792650222778,0.0709307715296745,-0.3182357549667359,-0.5332003831863403,0.4,-0.425,-0.3,0.4000000722154,-0.4249999943944091,-0.2999997001459624,0.0119890412315726,0.0198630690574646,0.0160012841224669,0.0466060638427734,0.0286894589662551,0.0324088633060454,0.0008589029312133,3.084784116999637e-07,5.860644603217224e-05
76,0.0118739185854792,0.7699750065803528,0.3207304179668426,-1.0805732011795044,-0.0996202304959297,-0.3506446182727813,0.5340592861175537,0.4,0.44,-0.3,0.4000000519474528,0.4399997761640648,-0.2999999282454613,0.0155390887521207,0.0210444927215576,0.0123447775840759,0.0511417388916015,0.0287604704499244,0.0340174436569213,0.0011845827102661,2.407276003094951e-07,6.806669898651307e-05,76,0.0118739185854792,-0.7699750065803528,-0.3207304179668426,-1.0805732011795044,0.0996202304959297,-0.3506446182727813,-0.5340592861175537,0.4,-0.44,-0.3,0.4000000756996869,-0.4399999989185564,-0.2999997017710519,0.0155390887521207,0.0210444927215576,0.0123447775840759,0.0511417388916015,0.0287604704499244,0.0340174436569213,0.0011845827102661,3.0768834490434e-07,5.833217483086628e-05
77,-0.0036651701666414,0.7910194993019104,0.3330751955509186,-1.0294314622879028,-0.1283807009458542,-0.3846620619297027,0.5328747034072876,0.4,0.455,-0.3,0.4000000629277897,0.454999765147936,-0.299999921353659,0.0196922379545867,0.0223312973976135,0.0080961287021636,0.0562344193458557,0.0290284305810928,0.0358341932296753,0.0034773349761962,2.555399100091255e-07,6.936089891951269e-05,77,-0.0036651701666414,-0.7910194993019104,-0.3330751955509186,-1.0294314622879028,0.1283807009458542,-0.3846620619297027,-0.5328747034072876,0.4,-0.455,-0.3,0.4000000851470306,-0.4550000015750708,-0.299999684035949,0.0196922379545867,0.0223312973976135,0.0080961287021636,0.0562344193458557,0.0290284305810928,0.0358341932296753,0.0034773349761962,3.27239635667853e-07,6.142425229427317e-05
78,-0.0233574081212282,0.8133507966995239,0.3411713242530823,-0.9731970429420472,-0.157409131526947,-0.4204962551593781,0.5293973684310913,0.4,0.47,-0.3,0.400000073112488,0.4699997607904801,-0.2999999204882244,0.0247074496001005,0.0237270593643189,0.003029853105545,0.0621042847633361,0.029562622308731,0.0379547774791717,0.0061020851135253,2.624666698305768e-07,6.931884922778409e-05,78,-0.0233574081212282,-0.8133507966995239,-0.3411713242530823,-0.9731970429420472,0.157409131526947,-0.4204962551593781,-0.5293973684310913,0.4,-0.47,-0.3,0.4000000925734105,-0.4700000133815001,-0.2999996730814078,0.0247074496001005,0.0237270593643189,0.003029853105545,0.0621042847633361,0.029562622308731,0.0379547774791717,0.0061020851135253,3.4003627271580774e-07,6.234301702079392e-05
79,-0.0480648577213287,0.8370778560638429,0.3442011773586273,-0.9110927581787108,-0.1869717538356781,-0.4584510326385498,0.5232952833175659,0.4,0.485,-0.3,0.4000000808158214,0.4849997387203796,-0.2999999392671545,0.0309941321611404,0.0252364873886107,0.0032145082950592,0.0690975189208984,0.0304701626300811,0.040528655052185,0.0091932415962219,2.801548063554827e-07,7.260590678015433e-05,79,-0.0480648577213287,-0.8370778560638429,-0.3442011773586273,-0.9110927581787108,0.1869717538356781,-0.4584510326385498,-0.5232952833175659,0.4,-0.485,-0.3,0.4000000958724319,-0.4850000104063084,-0.299999682734257,0.0309941321611404,0.0252364873886107,0.0032145082950592,0.0690975189208984,0.0304701626300811,0.040528655052185,0.0091932415962219,3.31598199806218e-07,6.087591697223616e-05
