Iteration,q_l_0,q_l_1,q_l_2,q_l_3,q_l_4,q_l_5,q_l_6,translation_goal_l_0,translation_goal_l_1,translation_goal_l_2,translation_l_0,translation_l_1,translation_l_2,ecart_q_l_0,ecart_q_l_1,ecart_q_l_2,ecart_q_l_3,ecart_q_l_4,ecart_q_l_5,ecart_q_l_6,Ecart_pos_l,Ecart_rot_l,velocity_l_0,velocity_l_1,velocity_l_2,velocity_l_3,velocity_l_4,velocity_l_5,velocity_l_6,Iteration.1,q_r_0,q_r_1,q_r_2,q_r_3,q_r_4,q_r_5,q_r_6,translation_goal_r_0,translation_goal_r_1,translation_goal_r_2,translation_r_0,translation_r_1,translation_r_2,ecart_q_r_0,ecart_q_r_1,ecart_q_r_2,ecart_q_r_3,ecart_q_r_4,ecart_q_r_5,ecart_q_r_6,Ecart_pos_r,Ecart_rot_r,velocity_r_0,velocity_r_1,velocity_r_2,velocity_r_3,velocity_r_4,velocity_r_5,velocity_r_6,Distance
45,-0.1370282173156738,0.191944882273674,-0.1166481673717498,-1.3588237762451172,0.3276651203632355,-0.056847508996725,0.0781374722719192,0.4,0.059,-0.3,0.3998510714762124,0.0983652446590464,-0.3004288696656982,0.0005068792920132,0.0001705956830263,0.0002694471933658,0.0008946906675724,0.0077331175511606,0.0023257681312833,0.0067488151216256,0.0393678624764151,1.3295996601802695,-0.0506879292013243,0.0170595683026316,-0.0269447193365848,0.0894690667572359,0.7733117551160711,-0.232576813128334,-0.6748815121625693,45,-0.1372906863689422,-0.1941111534833908,0.1193996369838714,-1.3588212728500368,-0.3300350904464721,-0.0560004413127899,-0.0807104632258415,0.4,-0.059,-0.3,0.3998518717654447,-0.0983673303789835,-0.3004277747217328,0.0005101667080754,0.0001730181881698,0.0002759632986303,0.0008983323553086,0.0077214682970492,0.0022990859814456,0.0067514091162404,0.0393699331261111,1.3286720557659994,-0.0510166708075488,-0.0173018188169884,0.0275963298630374,0.0898332355308589,-0.7721468297049249,-0.2299085981445689,0.6751409116240413,0.1967325750427047
46,-0.1374338716268539,0.1941088885068893,-0.1193642243742942,-1.3585838079452517,0.3316981494426727,-0.056817214936018,0.0786643996834755,0.4,0.0491999999999999,-0.3,0.3998127644693153,0.0985056212558624,-0.3003336345916095,0.0001901111271959,7.195446010740958e-05,0.0001454521073328,0.000385410480121,0.0072864660880082,0.0020255416050491,0.0062114536536309,0.0493071055387682,1.212930769463842,-0.0190111127195965,0.0071954460107407,-0.0145452107332871,0.0385410480121099,0.7286466088008264,-0.2025541605049139,-0.6211453653630948,46,-0.1380230039358139,-0.1944235116243362,0.1199415624141693,-1.3576041460037231,-0.3342964351177215,-0.0569556578993797,-0.0778722837567329,0.4,-0.0491999999999999,-0.3,0.3999079536463641,-0.0986442013423026,-0.300390597556245,2.0562050144418142e-05,0.0001926923515253,0.0001876053359882,6.138257070364972e-05,0.0066916913592777,0.0020104876894413,0.005801054287574,0.0494458298075816,1.1066060774140858,-0.0020562050144411,-0.0192692351525314,0.0187605335988282,0.0061382570703672,-0.6691691359277738,-0.2010487689441358,0.5801054287574057,0.1971498538073176
47,-0.1375350952148437,0.1921154707670212,-0.1169176176190376,-1.3579291105270386,0.3353982269763946,-0.0591732785105705,0.071388654410839,0.4,0.0394,-0.3,0.3998671168953598,0.0988952888472437,-0.3002684716865093,4.084065573614626e-05,5.457157352933839e-05,7.08836149346248e-05,0.0001341822920497,0.0054538744045317,0.0016424925990519,0.0046078466842972,0.0594960429775201,0.897777562074542,-0.0040840655736145,0.0054571573529349,-0.0070883614934631,0.0134182292049682,0.5453874404531792,-0.1642492599051998,-0.4607846684297257,47,-0.137800857424736,-0.1942841708660125,0.1196755990386009,-1.357922911643982,-0.3377565443515777,-0.0582995265722274,-0.0739590525627136,0.4,-0.0394,-0.3,0.3998681933620526,-0.0988962604884528,-0.3002680442881885,4.235480326084118e-05,5.699021971714013e-05,7.424590063694059e-05,0.0001358010034733,0.0054481592294728,0.001623352987508,0.0046105026980438,0.0594970102848879,0.8973579439787049,-0.0042354803260832,-0.0056990219717139,0.0074245900636942,0.0135801003473353,-0.5448159229472876,-0.1623352987508017,0.4610502698043864,0.19779154933908757
48,-0.1375350952148437,0.1921154707670212,-0.1169176176190376,-1.3579291105270386,0.3353982269763946,-0.0591732785105705,0.071388654410839,0.4,0.0296,-0.3,0.399831409179176,0.0989065346489088,-0.3002287103251974,9.710718077499124e-05,3.9268397682451495e-05,4.584403141535964e-05,0.0001319257266558,0.0055692221968018,0.0015986045619867,0.0047207818916688,0.0693071170682933,0.8904679423756685,0.0097107180774995,0.0039268397682448,-0.004584403141536,-0.0131925726655976,0.5569222196801878,-0.1598604561986736,-0.4720781891668861,48,-0.1380435675382614,-0.1946161985397339,0.1201291680335998,-1.3575427532196045,-0.3377565443515777,-0.0582995265722274,-0.0739590525627136,0.4,-0.0296,-0.3,0.3998661225981575,-0.0988933355746262,-0.3002711394622838,0.000175408482791,3.5030802161689634e-05,7.04893817522062e-05,0.0002242378191634,0.0056893958355521,0.0015864137969665,0.0046309401399574,0.0692939953735134,0.8862217796732337,0.0175408482791064,0.0035030802161697,-0.007048938175221,-0.0224237819163559,-0.568939583555218,-0.158641379696658,0.4630940139957465,0.19779987782023634
49,-0.137623980641365,0.1941808462142944,-0.1195096746087074,-1.3581984043121338,0.3389846086502075,-0.0588427558541297,0.0724529474973678,0.4,0.0198,-0.3,0.3998330678742985,0.0989892583384511,-0.3001333333041489,4.727458852213373e-05,5.262971312677833e-05,6.3096899456494e-05,3.7985277545393714e-05,0.0049904014400826,0.0013864963311143,0.0043490860241831,0.0791895465342398,0.8140428460604696,-0.0047274588522134,0.005262971312678,-0.0063096899456499,-0.0037985277545284,0.4990401440082667,-0.1386496331114368,-0.4349086024183131,49,-0.1378432065248489,-0.194341167807579,0.1201291680335998,-1.3575427532196045,-0.3409881293773651,-0.0589661449193954,-0.0720712319016456,0.4,-0.0198,-0.3,0.3998620224618562,-0.099071048041519,-0.3002371352752948,2.680992853623665e-05,0.0003142032368274,5.261519789870328e-05,0.0001530460473908,0.004440101644152,0.001414027535433,0.0040475352496492,0.0792715228095224,0.7455310680344469,-0.0026809928536227,-0.0314203236827459,0.0052615197898708,-0.0153046047390831,-0.4440101644152086,-0.1414027535433055,0.4047535249649243,0.19806033569734496
50,-0.1376712620258331,0.1942334771156311,-0.1195727735757827,-1.3582364320755005,0.3439750075340271,-0.0602292530238628,0.0681038647890091,0.4,0.01,-0.3,0.3998496941894932,0.0993182638902355,-0.3000808652127765,5.635880655607828e-05,8.754407503641648e-05,8.671714752761517e-05,0.0002533902303931,0.0033081651043869,0.0010376104758259,0.0026703154418358,0.0893184269643451,0.5566952105040621,-0.0056358806556092,-0.0087544075036424,0.0086717147527619,0.0253390230393237,0.33081651043869,-0.1037610475825996,-0.2670315441835832,50,-0.1378700137138366,-0.1946553736925125,0.1201817840337753,-1.357695817947388,-0.3454282283782959,-0.0603801719844341,-0.0680236965417862,0.4,-0.01,-0.3,0.3998872768208414,-0.099372582908269,-0.3001811357202957,8.31109173374256e-05,4.810604421201514e-05,6.61988113011408e-05,0.0002694320366178,0.0029693665420388,0.0010449072889472,0.0024182946024889,0.0893728375534743,0.5110521786774357,-0.008311091733743,0.0048106044212026,-0.0066198811301146,0.0269432036617822,-0.2969366542038823,-0.1044907288947201,0.2418294602488986,0.19869087565395563
51,-0.1376712620258331,0.1942334771156311,-0.1195727735757827,-1.3582364320755005,0.3439750075340271,-0.0602292530238628,0.0681038647890091,0.4,0.01,-0.296,0.4004428031893634,0.0988098941965351,-0.2949279146260561,0.0017794479800906,0.0056292296263966,0.0062103641625904,0.0132226416024567,0.0037067417870459,0.0039471918679922,0.0168423705959099,0.0888174687148496,0.9720141086887112,-0.1779447980090626,0.5629229626396702,-0.6210364162590455,-1.3222641602456844,0.3706741787045957,0.3947191867992286,-1.68423705959099,51,-0.1378700137138366,-0.1946553736925125,0.1201817840337753,-1.357695817947388,-0.3454282283782959,-0.0603801719844341,-0.0680236965417862,0.4,-0.01,-0.296,0.4004812460716992,-0.0988639901930351,-0.2950271686107653,0.001806135976475,0.0056700607607221,0.0062281478653657,0.0132088241049204,0.003367020861158,0.0039224393909477,0.0165946785900071,0.0888706180451179,0.9677326503720564,-0.1806135976475019,-0.5670060760722166,0.622814786536572,-1.3208824104920371,-0.3367020861158104,0.3922439390947712,1.6594678590007197,0.1976739130458793
52,-0.1377276182174682,0.1941459327936172,-0.1194860562682151,-1.3579829931259155,0.3472831845283508,-0.0612668618559837,0.0654335469007492,0.4,0.01,-0.292,0.40101242373313,0.0984862566516983,-0.2897263776847336,0.0036966658620034,0.0114046206576344,0.0125674503309496,0.0265469862032963,0.0029591427531889,0.008979794133641,0.0301776994760956,0.0885212515528226,2.073041213741192,-0.3696665862003433,1.1404620657634423,-1.2567450330949623,-2.654698620329625,0.2959142753188911,0.8979794133641092,-3.017769947609568,52,-0.1379531174898147,-0.1946072727441787,0.1201155856251716,-1.357426404953003,-0.3483975827693939,-0.0614250786602497,-0.0656054019927978,0.4,-0.01,-0.292,0.4010554805242503,-0.0985209671726758,-0.2898200615929416,0.0037095999539984,0.0114235416197376,0.0125720953009449,0.0265551221434925,0.0027477328648231,0.0089533042665117,0.0300187008589086,0.0885540953303775,2.082585116892119,-0.3709599953998437,-1.1423541619737656,1.2572095300944932,-2.6555122143492453,-0.2747732864823158,0.8953304266511719,3.001870085890864,0.19700725080450454
53,-0.1394507139921188,0.1998627036809921,-0.1257831305265426,-1.3714591264724731,0.3476817607879638,-0.0562820620834827,0.0512614957988262,0.4,0.01,-0.288,0.4008333464843751,0.0986096884901391,-0.2856270032471312,0.0010258310214376,0.0077230251775974,0.0078629953830278,0.0271568327550821,0.005194620152703,0.0115833146287428,0.0246996981364958,0.0886453748047333,2.4939695783615434,-0.1025831021437594,0.7723025177597403,-0.7862995383027881,-2.7156832755082108,0.5194620152703069,1.1583314628742896,-2.469969813649584,53,-0.1396761536598205,-0.2003254294395446,0.1264099329710006,-1.3709046840667725,-0.3487952351570129,-0.056457731872797,-0.0514290183782577,0.4,-0.01,-0.288,0.400876566138048,-0.0986440853536893,-0.2857209067039833,0.0010364510917182,0.0077423729602365,0.0078659392262271,0.0271647449394509,0.0049847186396137,0.011567273163013,0.0245426428113535,0.0886777114197163,2.506046800674085,-0.1036451091718282,-0.774237296023657,0.7865939226227149,-2.716474493945088,-0.4984718639613724,1.1567273163013063,2.454264281135358,0.1972538009302479
54,-0.1414242833852768,0.2055505514144897,-0.1320535093545913,-1.3845299482345583,0.3502423167228699,-0.0522870682179927,0.0352558456361293,0.4,0.01,-0.284,0.4006787787697511,0.0988647645678808,-0.2814768153613426,0.001608209232466,0.0041587829871473,0.003292575581589,0.0277574366488753,0.0066782198775886,0.0143369565757314,0.0187792636458452,0.0889031697018948,3.009790298291477,0.160820923246604,0.4158782987147341,-0.3292575581589053,-2.7757436648875333,0.6678219877588655,1.4336956575731454,-1.877926364584527,54,-0.1416627168655395,-0.2060308158397674,0.1326876878738403,-1.3839815855026243,-0.351145327091217,-0.0524717755615711,-0.0355866998434066,0.4,-0.01,-0.284,0.4007234508323321,-0.0988868717343784,-0.2815653618469172,0.0016090211532935,0.0041714491108597,0.0032878064887166,0.0277781721801546,0.0065463253244053,0.0143390487632138,0.0186800152043123,0.0889231511518068,3.021097438208642,0.1609021153293531,-0.4171449110859698,0.3287806488716616,-2.777817218015466,-0.654632532440531,1.4339048763213853,1.8680015204312328,0.19775166117202225
55,-0.1404765397310257,0.207585722208023,-0.1336461305618286,-1.3986159563064575,0.3528763949871063,-0.0446987487375736,0.0265617985278368,0.4,0.01,-0.28,0.4006801964972246,0.0988622045312641,-0.2771260794905517,0.0006211266032193,0.0040477391254744,0.0031621462882919,0.0278324242208167,0.0052879797674498,0.0160323348551978,0.0181000031660497,0.0889112674554,3.391229003790727,0.0621126603219375,0.404773912547444,-0.3162146288291981,-2.783242422081667,0.5287979767449877,1.603233485519784,-1.8100003166049792,55,-0.1407126039266586,-0.2080678045749664,0.1342758685350418,-1.3980693817138672,-0.3537799417972564,-0.044890459626913,-0.0268863756209611,0.4,-0.01,-0.28,0.4007249785458641,-0.0988845012939154,-0.2772147262169316,0.0006228615598907,0.0040612306088677,0.0031567702383268,0.0278544402514309,0.0051560726280611,0.0160339954240855,0.0180021419926633,0.0889310851963848,3.4030105628274328,0.0622861559890706,-0.4061230608867747,0.3156770238326858,-2.785444025143084,-0.5156072628061169,1.6033995424085508,1.80021419926633,0.19774673076535063
56,-0.1404765397310257,0.207585722208023,-0.1336461305618286,-1.3986159563064575,0.3528763949871063,-0.0446987487375736,0.0265617985278368,0.4,0.01,-0.276,0.4010299059036046,0.098546153004981,-0.2739970002817107,0.0011088382791175,0.0075993480947588,0.0068067432157966,0.0352427837800455,0.0050788980781502,0.0186977332655538,0.0263090359103682,0.0885747928364681,4.060257671834961,-0.1108838279117496,0.7599348094758859,-0.6806743215796663,-3.5242783780045457,0.5078898078150271,1.869773326555388,-2.6309035910368204,56,-0.1400536894798278,-0.2102022618055343,0.135975494980812,-1.4117597341537476,-0.3576916456222535,-0.0381327271461486,-0.0169066842645406,0.4,-0.01,-0.276,0.4008356216187912,-0.0987182543743731,-0.2707805380237971,0.0011510670618216,0.0059861673306219,0.005358064256027,0.0332009904770753,0.0036804623776593,0.0198314849714909,0.0225867614942595,0.0888755855454511,4.269125825988624,-0.1151067061821615,-0.5986167330621931,0.535806425602706,-3.320099047707542,-0.3680462377659337,1.9831484971490936,2.258676149425957,0.19729072404593095
57,-0.1398554146289825,0.2116334587335586,-0.1368082761764526,-1.4264483451843262,0.358164370059967,-0.0286664143204689,0.0084617957472801,0.4,0.01,-0.272,0.4006458639321449,0.0990056727863556,-0.2685495514260596,0.0004540683132152,0.0031214751679138,0.0021198661595842,0.0276519782092428,0.0032219139276112,0.0189709601051969,0.0156071812880732,0.0890748703267765,4.064311944616463,-0.0454068313215199,0.3121475167913848,-0.2119866159584222,-2.765197820924289,0.3221913927611218,1.8970960105196988,-1.5607181288073235,57,-0.1400897353887558,-0.2121290415525436,0.1374326348304748,-1.4259238243103027,-0.3589360117912292,-0.0288564637303352,-0.0088842334225773,0.4,-0.01,-0.272,0.400690591861185,-0.0990206792413751,-0.2686324142577049,0.0004462188211713,0.0031326487932442,0.0021112177835643,0.0276819795246536,0.003136001067599,0.0189783803430604,0.015547503596151,0.0890870298272776,4.074359977575625,-0.0446218821171337,-0.3132648793244244,0.2111217783564387,-2.768197952465364,-0.3136001067599079,1.897838034306044,1.554750359615103,0.19802637441575105
58,-0.1415853798389434,0.2151850759983062,-0.1404528766870498,-1.4338587522506716,0.3579553067684173,-0.0260010156780481,0.0002527626056689,0.4,0.01,-0.268,0.4006655780198818,0.0990093002027056,-0.2657426403679065,0.0007546764661933,0.001297380220515,4.870793580902255e-05,0.0284316122226271,0.0045636291292018,0.0206383360971654,0.013285688014845,0.0890404076202738,4.42382542614223,0.07546764661934,0.1297380220515097,0.0048707935809024,-2.84316122226271,0.4563629129201817,2.063833609716544,-1.3285688014845007,58,-0.141204759478569,-0.2161884307861328,0.1413335651159286,-1.4449607133865356,-0.3613721132278442,-0.0183012429624795,0.0056800772435963,0.4,-0.01,-0.268,0.4004550143669387,-0.0991790865515795,-0.263038944281905,0.0007031701245951,0.0007576561213508,0.0006976570685834,0.0270812982529449,0.0035156137141812,0.0209689647464623,0.0112774806827719,0.0893181313624858,4.486849079849094,0.0703170124595198,-0.0757656121350882,-0.0697657068583481,-2.7081298252944834,-0.3515613714181307,2.0968964746462344,1.127748068277197,0.19820693972170472
59,-0.1403094828128814,0.2147549390792847,-0.1389281451702118,-1.4541003704071047,0.3613862693309784,-0.0096954545006155,-0.007145385723561,0.4,0.01,-0.264,0.4005901204633524,0.0991493784225063,-0.2601432744860695,0.0010199016286161,0.0020627983955739,0.001019743187841,0.0270747701568716,0.0021873841527085,0.020886613155206,0.013343880003201,0.0892347143603334,4.511945859256855,-0.101990162861611,0.2062798395573941,-0.1019743187841071,-2.7074770156871706,0.218738415270851,2.0886613155206057,-1.3343880003201047,59,-0.1405359506607055,-0.215261697769165,0.1395438462495803,-1.4536057710647583,-0.3620720207691192,-0.0098780831322073,0.0066632702946662,0.4,-0.01,-0.264,0.4006338542124941,-0.0991597840498877,-0.26022038099982,0.0010091847962752,0.0020725467733825,0.0010099273100811,0.0271077636307335,0.0021291500341254,0.0208983683070015,0.0133083268954475,0.0892421110394181,4.520499579473892,-0.1009184796275257,-0.2072546773382553,0.1009927310081131,-2.7107763630733634,-0.2129150034125455,2.089836830700155,1.3308326895447549,0.19830918228503094
60,-0.140830710530281,0.2164824604988098,-0.1404041647911071,-1.462290406227112,0.3625189363956452,-0.0053626797161996,-0.0130329253152012,0.4,0.01,-0.26,0.4006923242766925,0.0991177709063376,-0.2570624375731776,0.0016055044921789,0.0018518182100869,0.0008231750355567,0.0275166151754944,0.0017449012671535,0.0221511331640452,0.0131071562607338,0.0891688604683836,4.825760410527437,-0.1605504492178917,0.1851818210086982,-0.0823175035556768,-2.7516615175494485,0.1744901267153595,2.2151133164045294,-1.3107156260733843,60,-0.1405015885829925,-0.216946080327034,0.1406359076499939,-1.4720419645309448,-0.3648877143859863,0.0026677218265831,0.0169575586915016,0.4,-0.01,-0.26,0.4004798464088567,-0.0992508019984518,-0.2547220852050481,0.0017450776579331,0.0015955056977316,0.0005785998163603,0.0263997693242978,0.0009856910658155,0.0221562084787479,0.0119442691853342,0.0894080102369229,4.808776200915645,-0.1745077657933189,-0.159550569773168,0.0578599816360362,-2.63997693242978,-0.0985691065815557,2.21562084787479,1.1944269185334264,0.1983824919501065
61,-0.1413293778896332,0.2168177366256714,-0.1399478912353516,-1.481175184249878,0.3625189363956452,-0.0053626797161996,-0.0130329253152012,0.4,0.01,-0.256,0.4004515213936589,0.0991455760074624,-0.2506946561519689,0.0016747082010861,0.0014413951070319,0.0004771875353549,0.0263700417555108,0.0015727165796916,0.0269482147453155,0.0140247018576833,0.089304447070776,5.0781620858736005,-0.1674708201086131,0.1441395107031935,-0.0477187535354914,-2.63700417555108,0.1572716579691579,2.694821474531554,-1.4024701857683362,61,-0.1415451318025589,-0.2173342406749725,0.1405537724494934,-1.4807134866714478,-0.364201158285141,0.011020285077393,0.0199715979397296,0.4,-0.01,-0.256,0.4005915241994082,-0.0992536953363026,-0.2518707779163337,0.0017911897454173,0.0014197515291661,0.0004989551346809,0.0264428207309206,0.0013205455641304,0.0221717023176784,0.0120087126160058,0.0893511192267912,4.835839061851061,-0.1791189745417359,-0.1419751529166167,0.0498955134680941,-2.644282073092069,-0.1320545564130441,2.217170231767844,1.2008712616005872,0.198402806766757
62,-0.142436221241951,0.2183342725038528,-0.1412273347377777,-1.489807009696961,0.3642638325691223,0.0167884528636932,-0.0261400807648897,0.4,0.01,-0.252,0.4006389417553199,0.0992572640863247,-0.248669739088977,0.0019913962685017,0.0009697135415398,3.365460811391441e-05,0.0265762711774344,0.0012984932777354,0.0230986355506413,0.0114226995327302,0.0893216551373635,5.061932392177198,-0.1991396268501722,0.096971354153982,-0.0033654608113904,-2.65762711774344,0.1298493277735404,2.309863555064132,-1.1422699532730247,62,-0.142246663570404,-0.2185415923595428,0.1412145048379898,-1.4984416961669922,-0.365873396396637,0.0248239301145076,0.0289018284529447,0.4,-0.01,-0.252,0.4004303971829239,-0.0993560169424341,-0.2465995005944175,0.0021405360781256,0.0008587334612027,3.748092368205391e-05,0.0256475810014349,0.0007829797983957,0.0228897722224447,0.0107141356838132,0.0895201005326811,5.004272594820634,-0.2140536078125618,-0.0858733461202765,-0.0037480923682043,-2.5647581001434863,-0.0782979798395779,2.288977222244472,1.0714135683813235,0.19862417974474245
63,-0.142436221241951,0.2183342725038528,-0.1412273347377777,-1.489807009696961,0.3642638325691223,0.0167884528636932,-0.0261400807648897,0.4,0.01,-0.248,0.4008630854403121,0.0988897155050893,-0.2451114107429148,0.0043821408695651,0.0046817426550233,0.0038239452151135,0.0345345966135277,0.0010361485049359,0.0259354712704036,0.0204491154546685,0.0889408251982696,5.78316080534006,-0.4382140869565132,0.4681742655023329,-0.3823945215113576,-3.453459661352785,0.1036148504935936,2.5935471270403667,-2.0449115454668565,63,-0.1433363258838653,-0.2187539935111999,0.1410527229309082,-1.507156252861023,-0.3655216991901397,0.0331919863820076,0.0319803096354007,0.4,-0.01,-0.248,0.4006997088005967,-0.0989854508018866,-0.2405619345520447,0.0045944682996004,0.0040861894939958,0.0034457219252615,0.0325272058865531,0.0005118532008598,0.0256833270603638,0.0189558094325982,0.0892985154659846,5.673859123611123,-0.4594468299600421,-0.4086189493995797,0.3445721925261585,-3.2527205886553063,-0.0511853200859825,2.5683327060363843,1.895580943259822,0.19792752680350217
64,-0.1444276124238968,0.2193039804697036,-0.1412609964609146,-1.5163832902908323,0.3655623197555542,0.0398870892822742,-0.0375627800822258,0.4,0.01,-0.244,0.4006072081518647,0.0993437078173535,-0.2403006051992979,0.002864895825326,0.0006568333247164,6.677550726086334e-05,0.0257749246331251,0.0006952197989242,0.0237295804181996,0.0108146674155702,0.0894223257927448,5.242894303164007,-0.2864895825326071,0.065683332471645,0.006677550726087,-2.5774924633125136,0.0695219798924285,2.372958041819965,-1.081466741557028,64,-0.144387200474739,-0.2194003313779831,0.1411770284175873,-1.5240893363952637,-0.3666563630104065,0.0477137006819248,0.0396159626543521,0.4,-0.01,-0.244,0.4004036779309648,-0.0994128727050141,-0.238445721541825,0.0030060058488485,0.0006036432562998,6.541736247508978e-05,0.0249758179280974,0.0003552318544854,0.0234168311278571,0.0103558455347264,0.0895861304579339,5.164122149920445,-0.3006005848848559,-0.0603643256299887,-0.0065417362475101,-2.497581792809742,-0.0355231854485412,2.3416831127857147,1.0355845534726402,0.19876533983287423
65,-0.1468183547258377,0.223016008734703,-0.1450512856245041,-1.5243415832519531,0.3652999699115753,0.042723923921585,-0.046589195728302,0.4,0.01,-0.24,0.4004790795179737,0.0993204257831433,-0.2372152120098241,0.0014811711213798,0.0014405940106518,0.0022961834182604,0.0263425354095732,0.0023117187303172,0.0254161493880293,0.0082409802278516,0.0893651107726991,5.627848474552195,-0.1481171121379841,-0.1440594010651844,0.2296183418260456,-2.6342535409573262,0.2311718730317288,2.5416149388029385,-0.8240980227851673,65,-0.1479308009147644,-0.2228401899337768,0.1444984376430511,-1.53968346118927,-0.3660335540771484,0.0588753148913383,0.0509361177682876,0.4,-0.01,-0.24,0.4002967142556409,-0.0994259622986736,-0.2331420749579025,0.0016026835579853,0.0016330516940869,0.0024271003208409,0.0247847061366066,0.0019961956914041,0.0247766332384302,0.0073358786296899,0.0896890289181253,5.468643872148391,-0.1602683557985313,0.1633051694086926,-0.2427100320840963,-2.478470613660656,-0.1996195691404204,2.47766332384302,0.7335878629689977,0.19878820507791908
66,-0.1472925096750259,0.2199608087539672,-0.1411942243576049,-1.5421582460403442,0.3662575483322144,0.0636166706681251,-0.0483774468302726,0.4,0.01,-0.236,0.4005699825505569,0.0994064226072153,-0.2319901034453734,0.0036236379397642,0.0003080508033066,0.0001866436746358,0.0249483105436514,0.0003913818454936,0.024134756547735,0.0103066447731167,0.0894981148064401,5.375137332526947,-0.3623637939764257,0.030805080330668,0.0186643674635898,-2.4948310543651435,0.039138184549363,2.413475654773509,-1.03066447731168,66,-0.1473932117223739,-0.2200039774179459,0.1411116123199463,-1.549065113067627,-0.3670116066932678,0.0711305290460586,0.0499718077480793,0.4,-0.01,-0.236,0.4003715722337119,-0.099452669710046,-0.230314389536903,0.0037481597984958,0.0002824491831371,0.0001565442032387,0.0242506286203649,0.0001738625086308,0.0237691717821826,0.0099930425737979,0.0896339464182936,5.28615849714015,-0.3748159798495865,-0.0282449183137143,-0.0156544203238727,-2.425062862036493,-0.01738625086309,2.3769171782182665,0.9993042573797964,0.19886625148828527
67,-0.1482995301485061,0.2215754091739654,-0.1427551060914993,-1.550684094429016,0.367611676454544,0.0681400746107101,-0.0548301748931407,0.4,0.01,-0.232,0.4005244634539975,0.0993719551496044,-0.2286933332348653,0.0042744453843295,1.1668847881063373e-05,0.0004639628386752,0.0251630942568645,5.534879273627613e-06,0.0254221868402557,0.0099303203898187,0.0894346435911338,5.700317776564475,-0.4274445384329575,-0.0011668847881056,0.0463962838675231,-2.5163094256864658,0.0005534879273636,2.542218684025579,-0.9930320389818784,67,-0.1495334804058075,-0.2212071418762207,0.1420713365077972,-1.5644681453704834,-0.3680297434329986,0.0836519449949264,0.0582719966769218,0.4,-0.01,-0.232,0.4003270939991676,-0.0994471891859335,-0.2250253246481713,0.0044351463904246,0.0001529067738026,0.0004451091364791,0.0237416005387425,0.0002151217105646,0.0247245778353107,0.0093333180059231,0.0897192997075427,5.513392538500455,-0.443514639042466,0.0152906773802696,-0.0445109136479095,-2.3741600538742467,0.0215121710564646,2.472457783531075,0.933331800592318,0.19885307489704354
68,-0.1509161442518234,0.2202688604593277,-0.141007587313652,-1.5671066045761108,0.3666489422321319,0.0877514258027076,-0.058684092015028,0.4,0.01,-0.228,0.4005334436291323,0.0994455601489869,-0.2237098767705216,0.0044194692866272,3.138271222238864e-05,0.000212606034493,0.024131708275102,0.0001886747633768,0.024398051334547,0.0100063240328849,0.0895499745940533,5.478655493942938,-0.4419469286627291,0.003138271222238,0.021260603449307,-2.4131708275102057,0.0188674763376826,2.4398051334547093,-1.0006324032884986,68,-0.1511413753032684,-0.2202864289283752,0.1409550607204437,-1.5733157396316528,-0.3671854734420777,0.0948996990919113,0.0599648505449295,0.4,-0.01,-0.228,0.4003400524018007,-0.0994744994942248,-0.2221880632190163,0.0045264631654345,1.886295919176217e-05,0.0001724068572502,0.0235148742426736,5.399537956590761e-05,0.0240113397563238,0.0097810478981361,0.0896637067297809,5.3855802938363695,-0.452646316543455,-0.0018862959191772,-0.0172406857250229,-2.3514874242673707,-0.0053995379565924,2.401133975632389,0.9781047898136128,0.19892597478738477
69,-0.1525739729404449,0.2215637415647506,-0.1422911435365677,-1.5758471488952637,0.3676172196865082,0.0935622602701187,-0.064760498702526,0.4,0.01,-0.224,0.4004937768522329,0.0994444798702959,-0.2204017240283722,0.0047081903441544,0.0004623550917585,0.0006527029174697,0.0241057913228253,0.0001151819709467,0.0253509359628409,0.0093652331188558,0.0895181902454219,5.720023085541413,-0.4708190344154462,-0.0462355091758523,0.0652702917469741,-2.41057913228253,0.0115181970946711,2.535093596284098,-0.936523311885587,69,-0.1539686322212219,-0.2210542410612106,0.1416262239217758,-1.5882097482681274,-0.3678146302700043,0.1083765253424644,0.0676053166389465,0.4,-0.01,-0.224,0.4002870742603583,-0.099496437435052,-0.2170747180712212,0.0048478274991698,0.0005224277666896,0.0005813004825685,0.0228590101216856,1.660415752224864e-05,0.024569512184344,0.0089524302267061,0.0897644375852163,5.523067138664317,-0.4847827499169895,0.0522427766689624,-0.0581300482568506,-2.2859010121685586,0.0016604157522222,2.4569512184344067,0.8952430226706116,0.1989688424675926
