Iteration,q_l_0,q_l_1,q_l_2,q_l_3,q_l_4,q_l_5,q_l_6,translation_goal_l_0,translation_goal_l_1,translation_goal_l_2,translation_l_0,translation_l_1,translation_l_2,ecart_q_l_0,ecart_q_l_1,ecart_q_l_2,ecart_q_l_3,ecart_q_l_4,ecart_q_l_5,ecart_q_l_6,Ecart_pos_l,Ecart_rot_l,velocity_l_0,velocity_l_1,velocity_l_2,velocity_l_3,velocity_l_4,velocity_l_5,velocity_l_6
30,0.1279432624578476,0.9267310500144958,0.5580044984817505,-1.3148270845413208,-0.27215585112571716,-0.14892882108688354,0.6709232926368714,0.4,0.35,-0.1,0.39590198376051877,0.459166652675065,-0.17766178803320778,0.008186838885984316,0.011138754731049416,0.0025414142019447583,0.0636563879684997,0.007536835807734565,0.05362807778442752,0.010665158387393237,0.13403546215047804,0.8302087142786831,0.08186838885984304,-0.11138754731049444,0.02541414201944725,-0.6365638796849968,0.07536835807734554,0.5362807778442752,0.10665158387393255
31,0.12552863359451294,0.9252651929855347,0.5648605823516846,-1.3567231893539429,-0.27295786142349243,-0.11269073188304903,0.680967152118683,0.4,0.33499999999999996,-0.1,0.39689338655913464,0.45217235790919813,-0.16773481430311585,0.005973205049025321,0.012167900490852257,0.0022422402536247388,0.06207303038512424,0.009448443368455961,0.05345182478019966,0.00908765300518588,0.13537731558037996,0.8576872134705695,0.05973205049025332,-0.12167900490852238,-0.022422402536247332,-0.6207303038512433,0.09448443368455975,0.5345182478019965,0.09087653005185915
32,0.13613009452819824,0.9155923128128052,0.5605459213256836,-1.3784834146499634,-0.27295786142349243,-0.11269073188304903,0.680967152118683,0.4,0.32,-0.1,0.39561793637624937,0.4436363045696825,-0.16914076203063272,0.0048464837511293934,0.01314759083873751,0.004080924021358401,0.06433207824588227,0.011730048913376256,0.05712979795675732,0.008661331355303559,0.14172361575766573,1.4453407286821403,0.04846483751129388,-0.13147590838737566,-0.040809240213583564,-0.643320782458823,0.11730048913376277,0.5712979795675732,0.0866133135530352
33,0.13150183856487274,0.9130973219871522,0.5626183152198792,-1.418796181678772,-0.2635094225406647,-0.05923890694975853,0.6900548338890076,0.4,0.305,-0.1,0.39667700848314047,0.4374224667310951,-0.16092736947470948,0.0021854451347051163,0.013367141027946339,0.009691618632288512,0.062096890997346055,0.013118302149891459,0.05523019455586756,0.006716747403170853,0.14580430830012145,0.7494432358540166,0.02185445134705105,-0.13367141027946366,-0.09691618632288496,-0.6209689099734597,0.13118302149891464,0.5523019455586755,0.0671674740317089
34,0.14097657799720767,0.9024447202682495,0.5564649701118469,-1.4428155422210693,-0.2612278163433075,-0.05556093528866768,0.6896284818649292,0.4,0.29000000000000004,-0.1,0.395369404356137,0.4282476512737955,-0.16216910844603566,0.0006714796915406607,0.013966440704473171,0.012051467483640277,0.06355587752540126,0.015330644379912495,0.058497684864603064,0.005960406026901288,0.1516537290794818,1.2777882359731052,0.006714796915406496,-0.13966440704473124,-0.12051467483640277,-0.6355587752540119,0.1533064437991248,0.5849768486460306,0.05960406026901334
35,0.14097657799720767,0.9024447202682495,0.5564649701118469,-1.4428155422210693,-0.2612278163433075,-0.05556093528866768,0.6896284818649292,0.4,0.275,-0.1,0.3952773944549885,0.42675283893000626,-0.1621379621009351,0.0008661113378305441,0.016047488634370555,0.013934878291768649,0.06833908504837849,0.017542192398741024,0.06232698436180977,0.005503653104522499,0.16404985053485246,1.2737298117274918,0.008661113378305385,-0.16047488634370516,-0.13934878291768654,-0.683390850483786,0.17542192398741036,0.6232698436180977,0.055036531045225115
36,0.13368728756904602,0.8997302055358887,0.5529267191886902,-1.4808930158615112,-0.2503911256790161,-0.004008712247014046,0.6967715620994568,0.4,0.26,-0.1,0.3963759632945233,0.41966250824347984,-0.15473556915410475,0.0018142402729511287,0.015881959391002676,0.01965313768710575,0.06587617305411708,0.019288204995132563,0.060642079750740374,0.003409206708028689,0.1688230810975374,0.6428960377355111,-0.018142402729511176,-0.15881959391002726,-0.19653137687105698,-0.6587617305411707,0.19288204995132574,0.6064207975074037,0.03409206708028738
37,0.14184269309043884,0.8863972425460815,0.5529267191886902,-1.4808930158615112,-0.24589717388153076,0.0029367494862526655,0.6955888867378235,0.4,0.245,-0.1,0.3946283073248523,0.41747124224328824,-0.16118973238829767,0.0029307500603593106,0.016719722229487588,0.022089957481904232,0.0701620035642343,0.02120739116657583,0.06361351990009222,0.0023674834123839084,0.18308295341972922,0.35142048833907014,-0.029307500603592995,-0.1671972222948759,-0.2208995748190422,-0.701620035642343,0.21207391166575812,0.6361351990009221,0.023674834123838924
38,0.14184269309043884,0.8863972425460815,0.5425301194190979,-1.5111546516418457,-0.24368561804294586,0.006766049191355705,0.6951321363449097,0.4,0.22999999999999998,-0.1,0.39486453481819256,0.4070737249161633,-0.155760178137311,0.0042353383648673915,0.017682691346609603,0.02513030421798157,0.07007947039317997,0.023716845319436464,0.06687207007328787,0.001362654701615007,0.18571665117652558,1.123699801103328,-0.042353383648674026,-0.17682691346609591,-0.2513030421798157,-0.7007947039317994,0.23716845319436458,0.6687207007328786,0.013626547016150362
39,0.13891194760799408,0.8696775436401367,0.5308367609977722,-1.5510550737380981,-0.22468978166580203,0.06655026972293854,0.697956383228302,0.4,0.21500000000000002,-0.1,0.3945426097286352,0.3972482839759667,-0.15481664515359245,0.008367853714976364,0.016013884933684275,0.031229630343475312,0.06624105920089751,0.025320559740093757,0.06419284766890376,0.0018084274268145295,0.19039192395333748,0.32844790399726814,-0.0836785371497637,-0.16013884933684258,-0.3122963034347531,-0.6624105920089747,0.2532055974009376,0.6419284766890375,-0.018084274268144754
