Iteration,q_r_0,q_r_1,q_r_2,q_r_3,q_r_4,q_r_5,q_r_6,translation_goal_r_0,translation_goal_r_1,translation_goal_r_2,translation_r_0,translation_r_1,translation_r_2,ecart_q_r_0,ecart_q_r_1,ecart_q_r_2,ecart_q_r_3,ecart_q_r_4,ecart_q_r_5,ecart_q_r_6,Ecart_pos_r,Ecart_rot_r,velocity_r_0,velocity_r_1,velocity_r_2,velocity_r_3,velocity_r_4,velocity_r_5,velocity_r_6
100,-0.10109805315732956,-0.731852114200592,-0.4335774183273316,-1.759177565574646,0.4132501780986786,0.0068662334233522415,-0.48433724045753485,0.4,-0.32,-0.1,0.3967419595361203,-0.30531004290024455,-0.08215853975659897,0.0029805384956340386,0.015501933601873463,0.023773099741634218,0.02374005652507849,0.006175975186306415,0.01185456484545605,0.001981560866512466,0.02333939525510019,24.8855484960456,-0.29805384956340425,1.5501933601873514,2.3773099741634196,-2.374005652507853,-0.6175975186306428,1.1854564845456048,-0.19815608665124407
101,-0.1011635959148407,-0.7318007946014404,-0.4335858225822449,-1.7591543197631836,0.4131565988063812,0.006937000434845686,-0.48436257243156433,0.4,-0.314,-0.1,0.3967617140747214,-0.30533974280231885,-0.0821452891298296,0.003037089518997352,0.015551842684698003,0.023762512795227064,0.023719427300117335,0.006266879052082397,0.011924496181175796,0.001998427395570823,0.02010664692884488,24.872137779424463,-0.3037089518997353,1.5551842684697996,2.3762512795227053,-2.3719427300117397,-0.6266879052082412,1.1924496181175794,-0.19984273955708262
102,-0.10407859086990356,-0.7163501977920532,-0.4098043143749237,-1.7829176187515259,0.4070742130279541,0.018720798194408417,-0.48631879687309265,0.4,-0.308,-0.1,0.3951264598706071,-0.29286393743673134,-0.08202414506927082,0.0037228770802764516,0.015469775714444411,0.02438821936515878,0.022067505203920756,0.006258700333423628,0.01143513057025599,0.001539289550743117,0.02399964882665175,25.667559088317716,-0.37228770802764505,1.5469775714444374,2.4388219365158754,-2.206750520392081,-0.6258700333423649,1.143513057025599,-0.1539289550743103
103,-0.10420068353414536,-0.7162489295005798,-0.40982329845428467,-1.7828737497329712,0.4068897068500519,0.018861496821045876,-0.48636099696159363,0.4,-0.302,-0.1,0.39515621650757243,-0.29290746263612305,-0.08200510854695749,0.0037713783986618177,0.015518088976307132,0.024375505851246315,0.02204856148812606,0.006347148017457782,0.011504027244675072,0.0015486531770532164,0.020735298228908957,25.647601359841303,-0.3771378398661818,1.5518088976307118,2.437550585124634,-2.2048561488126124,-0.6347148017457774,1.1504027244675072,-0.1548653177053228
104,-0.10780146718025208,-0.7008804082870483,-0.38541609048843384,-1.8049851655960083,0.40081551671028137,0.03015592880547047,-0.4878580868244171,0.4,-0.296,-0.1,0.39347800123232257,-0.2806500475484955,-0.08188082120439824,0.00439607876311196,0.01546987107144493,0.024844102689198455,0.020369546015328588,0.006286666885799208,0.010999022550413507,0.0011271208957571166,0.02462645220928138,26.46595392485699,-0.4396078763111953,1.5469871071444972,2.4844102689198473,-2.0369546015328566,-0.6286666885799204,1.0999022550413509,-0.11271208957571101
105,-0.10797206312417984,-0.7007308602333069,-0.3854478001594544,-1.804922342300415,0.40054255723953247,0.030365524813532833,-0.4879096448421478,0.4,-0.29000000000000004,-0.1,0.3935179586839108,-0.28070685157811875,-0.0818565799376345,0.004437461610467638,0.015516387764112682,0.024829576736362713,0.0203517967912632,0.0063729351110970445,0.011066843557319208,0.0011297464041506444,0.021390725999228012,26.43955069747676,-0.4437461610467634,1.5516387764112645,2.4829576736362693,-2.0351796791263244,-0.6372935111097043,1.106684355731921,-0.112974640415066
106,-0.11219754815101624,-0.6854105591773987,-0.3605719804763794,-1.8253546953201294,0.3945288360118866,0.041154950857162476,-0.48898521065711975,0.4,-0.28400000000000003,-0.1,0.391809614882122,-0.2686919811243454,-0.08173158774775101,0.004995819846175628,0.015496757104945913,0.025148351958529713,0.018671458761067683,0.006267247841904411,0.01055120425420393,0.0007464482369665126,0.025202236735946227,27.276813073121673,-0.4995819846175625,1.5496757104945873,2.5148351958529687,-1.8671458761067647,-0.6267247841904434,1.0551204254203932,-0.07464482369664865
107,-0.11240952461957932,-0.6852144598960876,-0.3606182336807251,-1.8252741098403933,0.3941696286201477,0.041432369500398636,-0.4890393912792206,0.4,-0.278,-0.1,0.39186001480987215,-0.26876151641944596,-0.08170271174752303,0.005030956540478901,0.015541245757838218,0.02513231895118795,0.018654628136534068,0.006351640488488908,0.010618001794700557,0.0007429557192655811,0.02205447109222754,27.244066397438928,-0.5030956540478905,1.5541245757838216,2.513231895118797,-1.8654628136534148,-0.6351640488488933,1.0618001794700558,-0.07429557192655917
108,-0.11719337105751039,-0.6699138283729553,-0.33542361855506897,-1.8440262079238894,0.3882615864276886,0.05170615389943123,-0.48973166942596436,0.4,-0.272,-0.1,0.3901339396749204,-0.25700933212696164,-0.08157798045896468,0.005518277073153013,0.015540857614466663,0.025305137318366255,0.01698952723840219,0.006207761360670805,0.010096764071551773,0.00039798030931609274,0.02571828286624406,28.0965567147731,-0.5518277073153017,1.5540857614466648,2.5305137318366238,-1.6989527238402162,-0.6207761360670788,1.0096764071551776,-0.03979803093160915
109,-0.11744048446416855,-0.6696732044219971,-0.33548590540885925,-1.8439286947250366,0.38781797885894775,0.05205037072300911,-0.4897823333740235,0.4,-0.266,-0.1,0.3901948934804972,-0.25709013789127944,-0.08154512124892807,0.005548010304131101,0.015584177286887546,0.025289860194391778,0.016974569726538435,0.006290636612930778,0.010162670613721614,0.0003889014502534427,0.02271801721920243,28.057661616146163,-0.5548010304131099,1.5584177286887502,2.5289860194391767,-1.697456972653848,-0.6290636612930767,1.016267061372161,-0.03889014502534487
110,-0.1227116510272026,-0.6543729901313782,-0.3101184666156769,-1.8610156774520874,0.38205382227897644,0.06180291622877122,-0.49012964963912964,0.4,-0.26,-0.1,0.3884633858164399,-0.2456193702674281,-0.08142080136629855,0.005961156123156092,0.01559031481498574,0.02531845597874094,0.015336174240563105,0.00611524260658991,0.009640630111010927,8.181104656229676e-05,0.026174082604671845,28.921646238479468,-0.5961156123156103,1.5590314814985744,2.5318455978740912,-1.5336174240563083,-0.6115242606589921,0.9640630111010928,-0.008181104656229468
111,-0.12298849225044252,-0.6540890336036682,-0.31019604206085205,-1.860903263092041,0.3815273344516754,0.06221304088830948,-0.4901712238788605,0.4,-0.254,-0.1,0.38853520957706283,-0.24571140435271321,-0.08138431566889412,0.00598617046778506,0.015630741239783807,0.025301255316769744,0.015321228867722692,0.006196867451029597,0.009705771255770934,6.754887517534947e-05,0.023381316052811806,28.87665413331655,-0.5986170467785059,1.563074123978384,2.530125531676973,-1.5321228867722667,-0.6196867451029606,0.970577125577094,-0.00675488751753282
112,-0.12867280840873718,-0.6387826800346375,-0.28480002284049993,-1.8763518333435059,0.37593859434127813,0.07144354283809662,-0.49021145701408386,0.4,-0.248,-0.1,0.38680995443103555,-0.23453758607573152,-0.08126034642192054,0.006323922457303177,0.01563242862038261,0.025193493868274297,0.013721976863497298,0.005996302895966643,0.009187403274829406,0.00020252105777335272,0.026577970332704558,29.748490473246022,-0.6323922457303182,1.5632428620382592,2.519349386827429,-1.372197686349739,-0.5996302895966662,0.9187403274829401,0.02025210577733338
113,-0.12897466123104095,-0.6384583115577698,-0.28489479422569275,-1.8762245178222656,0.37533047795295715,0.0719188153743744,-0.4902387857437134,0.4,-0.242,-0.1,0.38689296257703826,-0.23464063090710469,-0.0812207092897379,0.0063447148176561385,0.01567007774634055,0.025174999398834386,0.013707232502790268,0.006076960247779872,0.009251903219250943,0.0002215745371081379,0.024054448716046672,29.697447527229997,-0.6344714817656136,1.56700777463406,2.517499939883436,-1.3707232502790259,-0.6076960247779877,0.9251903219250944,0.022157453710813426
114,-0.13499672710895538,-0.6231502294540405,-0.2596065402030945,-1.8900737762451174,0.3699422776699066,0.08063094317913055,-0.49000895023345953,0.4,-0.236,-0.1,0.3851851254249997,-0.22377793401615845,-0.0810967081944095,0.0066079690270254565,0.015654746106086193,0.02493712369874934,0.012156870530848574,0.0058570377090038095,0.008741243409482985,0.00045597716675832567,0.02694798409294602,30.57339363591177,-0.6607969027025443,1.5654746106086161,2.4937123698749337,-1.215687053084857,-0.5857037709003797,0.8741243409482992,0.045597716675834836
115,-0.1416046917438507,-0.6074954867362976,-0.2597197890281677,-1.8899317979812622,0.3692535161972046,0.0811707153916359,-0.4900172054767609,0.4,-0.22999999999999998,-0.1,0.38558353737672174,-0.22258944933029814,-0.08037641790845895,0.006667862721569634,0.014903790368217429,0.024011234063718856,0.01181090862966272,0.005751508922031134,0.008823062314344349,0.0007739223169135889,0.025452615384279252,30.5779319277309,-0.6667862721569636,1.4903790368217456,2.4011234063718856,-1.181090862966277,-0.575150892203111,0.8823062314344342,0.0773922316913594
116,-0.1416046917438507,-0.6074954867362976,-0.23466941714286804,-1.9022306203842165,0.3640852272510529,0.0893721878528595,-0.4895529747009278,0.4,-0.22399999999999998,-0.1,0.38359957755477603,-0.2133528383216725,-0.08092981927199132,0.006816394456477831,0.015645986434512205,0.02455796033137575,0.010650268610402858,0.005702972704606402,0.008305804378561737,0.0006799456742806465,0.02731314154734248,31.392582459221273,-0.6816394456477828,1.5645986434512242,2.4557960331375748,-1.0650268610402907,-0.5702972704606396,0.8305804378561737,0.06799456742806655
117,-0.1482725590467453,-0.59259170293808,-0.235708549618721,-1.9017426967620852,0.3635019958019257,0.08999377489089966,-0.4892432689666748,0.4,-0.21800000000000003,-0.1,0.3840732570934194,-0.2124181842754902,-0.08009246714852623,0.006641615234475096,0.015154415479450956,0.023966144911000964,0.01030974430764875,0.005609766094987201,0.008374311054206163,0.0009569891305342693,0.02609842276129363,31.383845965781404,-0.6641615234475081,1.5154415479450931,2.3966144911000966,-1.0309744307648718,-0.560976609498722,0.8374311054206164,0.09569891305342922
118,-0.14842107892036438,-0.5918495059013367,-0.21011145412921906,-1.9128808975219727,0.3583822548389435,0.09767799079418182,-0.48887303471565247,0.4,-0.21200000000000002,-0.1,0.3820629776203857,-0.20327315130478116,-0.0807595589147507,0.00695380283999697,0.015596697611758858,0.02406620728013742,0.009211041425790656,0.005539030874507245,0.007884196245553754,0.0008761747816575238,0.02771442283633158,32.20224185490264,-0.695380283999698,1.5596697611758856,2.406620728013741,-0.9211041425790661,-0.5539030874507235,0.7884196245553755,0.08761747816575037
119,-0.15537488460540771,-0.5762528181076051,-0.21174240112304688,-1.912052392959595,0.3578922152519226,0.0983680859208107,-0.4882862865924835,0.4,-0.20600000000000002,-0.1,0.38262269574867314,-0.20239248436453636,-0.07982602502993107,0.006670016643712251,0.015181023956219009,0.02359082482233782,0.008870339571007246,0.005446198987215933,0.007941979001071936,0.0011426176485709316,0.0268695764424426,32.19122811943299,-0.6670016643712248,1.5181023956219006,2.359082482233781,-0.8870339571007263,-0.5446198987215924,0.7941979001071943,0.11426176485709297
120,-0.15537488460540771,-0.5762528181076051,-0.18604524433612823,-1.9220919609069826,0.3528432250022888,0.10556218773126602,-0.4879968464374542,0.4,-0.2,-0.1,0.38058381543163416,-0.19354809956091443,-0.08058581601957573,0.007025966485537549,0.015499732308168257,0.023473411752831186,0.007847273727308313,0.005369524298795336,0.007478967255577576,0.0010466891527196043,0.028205066603262677,32.99857283972125,-0.7025966485537555,1.549973230816829,2.347341175283117,-0.7847273727308356,-0.5369524298795324,0.747896725557758,0.10466891527196281
121,-0.16204489767551422,-0.5610718131065369,-0.18815158307552338,-1.9209227561950686,0.3524460196495056,0.10631006211042404,-0.4871436655521393,0.4,-0.2,-0.10400000000000001,0.38145445599256067,-0.19277967053225997,-0.08158071848235916,0.0036801800953245867,0.015940843138212757,0.023208031908162563,0.004959744150951462,0.00524807593764115,0.00732094144597327,0.0012335324365677636,0.029978234503082686,32.81655258963883,-0.3680180095324585,1.5940843138212806,2.3208031908162576,-0.4959744150951406,-0.524807593764114,0.7320941445973267,0.12335324365677655
122,-0.16240085661411285,-0.5607531070709229,-0.16257183253765106,-1.9299392700195312,0.34747371077537537,0.11304115504026413,-0.48695015907287603,0.4,-0.2,-0.10800000000000001,0.37963461633836304,-0.18413823267452717,-0.08409703321993843,0.0012642943837487541,0.01664776582248506,0.02302936773983355,0.0016148494992118678,0.00511090027911304,0.006732223726028164,0.0011447536927912116,0.035180908675897446,33.48278776871888,-0.12642943837487625,1.6647765822485048,2.302936773983355,-0.1614849499211882,-0.5110900279113041,0.6732223726028157,0.11447536927911929
123,-0.16572508215904236,-0.5451309680938721,-0.16494354605674744,-1.9258824586868286,0.347197949886322,0.1136310026049614,-0.4859101474285126,0.4,-0.2,-0.11200000000000002,0.38066953654802665,-0.18345357959560177,-0.08622919954124972,0.0008795889949085589,0.016716478832291104,0.022647953193153963,0.00011895814639206748,0.005016727537352772,0.006607661947866286,0.0013550473081749281,0.03621581148824211,33.20676995828603,0.08795889949085665,1.6716478832291055,2.2647953193153962,0.011895814639210757,-0.5016727537352755,0.6607661947866286,0.13550473081749406
124,-0.1636651456356049,-0.5441053509712219,-0.13954246044158936,-1.9315540790557861,0.3423628211021424,0.11977338045835496,-0.4858053922653198,0.4,-0.2,-0.11600000000000002,0.379335888393318,-0.17652475358242015,-0.08944127272615045,0.0020773831718745583,0.014846894819199874,0.01898472846012003,0.003283504630932521,0.004845409184834781,0.006079560154882993,0.001295009176413564,0.04102997315702544,33.63729171417424,0.20773831718745583,1.4846894819199865,1.8984728460120037,0.3283504630932612,-0.48454091848347863,0.607956015488298,0.12950091764135796
125,-0.16484549641609192,-0.5284144878387451,-0.14229559898376465,-1.925763487815857,0.3421812355518341,0.12023866176605226,-0.48455509543418884,0.4,-0.2,-0.12000000000000002,0.38044791331026706,-0.17597744303326956,-0.09228625901368073,0.0035371439551669104,0.014646149358849003,0.018430359347824554,0.004388604652739936,0.004775699397813138,0.0059685168836317165,0.0014965819194634467,0.04156222776271065,33.302019628170854,0.3537143955166917,1.464614935884895,1.843035934782455,0.438860465273996,-0.47756993978131246,0.5968516883631715,0.14965819194634597
126,-0.16158775985240936,-0.5292584300041199,-0.12055773288011552,-1.9282705783843996,0.3375174105167389,0.12585294246673584,-0.48451039195060736,0.4,-0.2,-0.12400000000000003,0.3796511296309626,-0.17105510476461086,-0.09585882164330681,0.0043372689081981886,0.012129057138751675,0.014056929030783899,0.007020544026489439,0.004655822277960242,0.005544854121840914,0.0014127017830241617,0.04520851031373144,33.48122058335275,0.43372689081981874,1.2129057138751682,1.4056929030783902,0.7020544026489454,-0.46558222779602665,0.5544854121840928,0.14127017830241842
127,-0.15725049376487732,-0.5171293616294861,-0.12386523932218552,-1.9213749170303347,0.3374055325984955,0.126207172870636,-0.483058512210846,0.4,-0.2,-0.12800000000000003,0.38044291326360336,-0.17092274447563988,-0.10009450934173636,0.004627597536252165,0.011910786984695831,0.013684854376147707,0.0072873443992684805,0.004649564278836671,0.005422957265829337,0.0015617948374307966,0.0447960136543679,33.04903403169709,0.4627597536252177,1.1910786984695854,1.3684854376147702,0.7287344399268562,-0.46495642788366437,0.5422957265829337,0.15617948374308163
128,-0.15725049376487732,-0.5171293616294861,-0.1065008044242859,-1.9212499856948853,0.33286160230636597,0.1313977986574173,-0.48309770226478577,0.4,-0.2,-0.13200000000000003,0.3803101868836546,-0.16703892554847447,-0.10312844836533737,0.006079276173541509,0.010195900404459834,0.010664415282727227,0.009519114967832865,0.004564476840409337,0.005120144527879927,0.0015138024515463089,0.04803839780164001,33.12336862845035,0.6079276173541518,1.01959004044598,1.066441528272723,0.9519114967832933,-0.45644768404093494,0.5120144527879921,0.15138024515463272
129,-0.15262289345264435,-0.5052185654640198,-0.11018038541078568,-1.9140875339508057,0.332755982875824,0.13163013756275177,-0.4814967215061188,0.4,-0.2,-0.13600000000000004,0.3810535620678056,-0.1669950365612613,-0.10746779787698767,0.0063129616451471915,0.009972874494003137,0.010316006565840335,0.009736096177694886,0.004564762999579197,0.00500383299264201,0.0016551211016996303,0.04756450020655537,32.694871810952066,0.6312961645147185,0.9972874494003156,1.031600656584033,0.9736096177694797,-0.4564762999579185,0.5003832992642008,0.16551211016996473
130,-0.14630992710590363,-0.49524569511413574,-0.09986437857151031,-1.9043514728546143,0.3282971382141114,0.1365179419517517,-0.4815838932991028,0.4,-0.2,-0.14000000000000004,0.3817655689369708,-0.16430366904087557,-0.11376391656285277,0.005090654753681451,0.00785836022474068,0.00736033273392353,0.009224629239886317,0.004500170051194408,0.004698918975267391,0.0017393258996983296,0.04790672806878659,32.31966488426127,0.5090654753681451,0.7858360224740688,0.7360332733923537,0.9224629239886231,-0.4500170051194405,0.4698918975267404,0.17393258996983377
131,-0.14630992710590363,-0.49524569511413574,-0.09986437857151031,-1.9043514728546143,0.3281912207603455,0.1366339772939682,-0.47984158992767334,0.4,-0.2,-0.14400000000000004,0.3818182834331326,-0.16411166371193953,-0.11552320496767242,0.007616145780101169,0.008546192656607554,0.00789605634367374,0.01147722036476817,0.0045391717665719256,0.004642419974369066,0.0017422389066387711,0.04928970839998974,32.21172396089821,0.7616145780101173,0.854619265660758,0.7896056343673737,1.1477220364768141,-0.4539171766571948,0.46424199743690775,0.17422389066387925
132,-0.14121927320957184,-0.4873873293399811,-0.09250404685735703,-1.8951268196105957,0.32379695773124695,0.14121685922145844,-0.4798445701599121,0.4,-0.2,-0.14800000000000005,0.3825751199363409,-0.16227926688810768,-0.12122880104389941,0.007025198037863861,0.0070838316880762475,0.005872476146159905,0.011222473546840694,0.004496750676591832,0.004391215159955164,0.0018151749762747027,0.04942850640347774,31.804242674355578,0.7025198037863862,0.7083831688076236,0.5872476146159902,1.1222473546840652,-0.4496750676591844,0.43912151599551535,0.1815174976274716
133,-0.13869377970695496,-0.48669949173927307,-0.09196832031011581,-1.8928742408752441,0.323652058839798,0.14127640426158905,-0.47809934616088867,0.4,-0.2,-0.15200000000000005,0.3826225461140766,-0.16201082738093073,-0.12413364967174767,0.008612548435120188,0.0074687369327762765,0.006102632620990922,0.01277398877096747,0.004553611488014364,0.004313338760735447,0.0018262925720653467,0.05021639792394244,31.648997354511152,0.8612548435120181,0.7468736932776258,0.6102632620990923,1.2773988770967546,-0.455361148801435,0.43133387607354484,0.18262925720653703
134,-0.13419407606124878,-0.4803034961223603,-0.08663157373666763,-1.8839043378829958,0.31930020451545715,0.1456080675125122,-0.47802940011024475,0.4,-0.2,-0.15600000000000006,0.3833758453832957,-0.16078687754687015,-0.1295321494372388,0.00837354113286734,0.006431538926701452,0.004682566913715019,0.012675368826663425,0.00452747349258259,0.004094848988333399,0.0018932926910402714,0.05014557410835884,31.221057183688686,0.8373541132867347,0.6431538926701458,0.4682566913715018,1.2675368826663453,-0.4527473492582604,0.4094848988333402,0.18932926910402978
135,-0.13008123636245728,-0.47923076152801514,-0.08586569130420685,-1.8801002502441408,0.3190984427928925,0.14558973908424377,-0.4762730598449707,0.4,-0.2,-0.16000000000000006,0.3833882038204207,-0.1605155749309067,-0.13319333932259883,0.009351157541902078,0.006642472592606918,0.004745270287236758,0.013779158441994177,0.004596874990233979,0.004001744016419007,0.001908986876960117,0.05053284725821472,31.043203923179476,0.9351157541902072,0.664247259260693,0.4745270287236761,1.377915844199426,-0.45968749902339684,0.40017440164190204,0.19089868769600976
136,-0.12582053244113922,-0.47387194633483887,-0.08194901049137115,-1.8712289333343506,0.31477272510528564,0.14970292150974274,-0.47613611817359924,0.4,-0.2,-0.16400000000000006,0.38410186388642464,-0.15973385187571265,-0.1384491901119015,0.009295956608297198,0.005891362350870177,0.003728642983528485,0.013774032843172135,0.004583522189671674,0.0038026306187402825,0.0019727953999484904,0.0502688502214898,30.606161274728493,0.92959566082972,0.5891362350870184,0.3728642983528485,1.377403284317209,-0.45835221896716904,0.38026306187402914,0.19727953999485037
137,-0.12073007971048356,-0.47258830070495605,-0.08112042397260666,-1.866321086883545,0.31450155377388,0.14959147572517395,-0.4743640720844269,0.4,-0.2,-0.16800000000000007,0.3840624706725739,-0.15950032044059154,-0.14261149739350792,0.009866655246964132,0.006004211600249332,0.003704284631274965,0.014587445404461663,0.004661896813417665,0.003698462341346631,0.001991370080326793,0.05038655525115004,30.42237467803409,0.986665524696413,0.600421160024935,0.37042846312749694,1.458744540446165,-0.4661896813417654,0.36984623413466433,0.19913700803267795
138,-0.1165245771408081,-0.46798059344291687,-0.07822036743164062,-1.8574548959732056,0.31018921732902527,0.15350554883480072,-0.47416332364082336,0.4,-0.2,-0.17199999999999996,0.38471034121665093,-0.15904748496654836,-0.14781610772358356,0.009893062363628025,0.005450918581654196,0.002964996988834845,0.014637479220410032,0.004658937205442137,0.0035100746335827993,0.002053452064887884,0.049957409849927574,29.986765222337226,0.9893062363628028,0.5450918581654205,0.2964996988834842,1.463747922040998,-0.46589372054421285,0.351007463358281,0.2053452064887877
139,-0.11086342483758926,-0.46658408641815186,-0.07741613686084747,-1.851733684539795,0.30983966588974,0.15328994393348694,-0.47237271070480347,0.4,-0.2,-0.17599999999999996,0.384611032412934,-0.15887210416608638,-0.15230877333009374,0.010185513366552684,0.0055109554043080156,0.002900535237624291,0.015260769915086847,0.004743854504947409,0.0033975378843058013,0.0020741270348865193,0.04989587518268314,29.808544673715744,1.0185513366552679,0.5510955404308024,0.29005352376242904,1.5260769915086843,-0.4743854504947423,0.3397537884305815,0.20741270348864918
140,-0.10663151741027832,-0.4625296890735626,-0.0752553716301918,-1.8428174257278442,0.30553027987480164,0.1570156216621399,-0.4721098840236664,0.4,-0.2,-0.17999999999999997,0.38517535077313897,-0.15866881579881337,-0.157508653198091,0.010231776137638302,0.005097863323625218,0.002356865663796684,0.01534324286810751,0.004749511828038233,0.0032142314989311027,0.002135309157392906,0.04933454867671978,29.38379879486422,1.0231776137638302,0.5097863323625208,0.23568656637966892,1.5343242868107592,-0.47495118280382537,0.32142314989311027,0.21353091573929125
141,-0.09639973938465118,-0.457431823015213,-0.07451560348272324,-1.8364728689193726,0.3050958216190338,0.1566874831914902,-0.4702985882759094,0.4,-0.2,-0.18399999999999997,0.38440179783595985,-0.15813718964395287,-0.16323149991143043,0.008995934115504062,0.004448927622469401,0.0015317391372120376,0.01533823594064776,0.004828116627197343,0.003061618881724487,0.0021806975098059844,0.04926590502148061,29.239164463966006,0.8995934115504068,0.4448927622469385,0.15317391372120395,1.533823594064784,-0.48281166271973397,0.30616188817245005,0.21806975098059805
142,-0.09639973938465118,-0.457431823015213,-0.0728985071182251,-1.8274742364883423,0.3007807731628418,0.1602298468351364,-0.4699745774269104,0.4,-0.2,-0.18799999999999997,0.38548352836576855,-0.15854874877757244,-0.16742972896732153,0.010359166310004553,0.004820676045153016,0.001877058849395291,0.01594376088457694,0.004852149829552177,0.002913078389995216,0.0022185274774462194,0.048498146634382844,28.813467101486594,1.0359166310004555,0.48206760451530395,0.18770588493952886,1.5943760884576916,-0.48521498295521726,0.29130783899952234,0.2218527477446214
143,-0.087403804063797,-0.45298290252685547,-0.07298386096954346,-1.8211346864700317,0.30026769638061523,0.1597491055727005,-0.468117892742157,0.4,-0.2,-0.19199999999999998,0.3847935600605604,-0.1583139857853242,-0.1728038857090832,0.009452243037271268,0.004414002028126474,0.0013486319852914347,0.016103986576873952,0.004929736263257489,0.002768852527825355,0.0022644956329573307,0.04834718606711125,28.672177148939227,0.9452243037271268,0.441400202812646,0.1348631985291435,1.6103986576873903,-0.49297362632574876,0.2768852527825361,0.22644956329573263
144,-0.08604057133197784,-0.45261114835739136,-0.0710214450955391,-1.8115304708480835,0.29592862725257874,0.16314291954040527,-0.467756062746048,0.4,-0.2,-0.19599999999999998,0.3856309533539712,-0.15864561546085235,-0.1775020094993,0.010310182830162898,0.004608867500803249,0.001503767522123639,0.016475620047734285,0.0049644788199339485,0.0026051776756620126,0.0023033107693330446,0.047527153025312116,28.288203605745366,1.0310182830162897,0.46088675008032565,0.1503767522123644,1.6475620047734396,-0.4964478819933947,0.26051776756620076,0.230331076933304
145,-0.07795155793428421,-0.4485689103603363,-0.07163523137569427,-1.805030703544617,0.29533794522285467,0.1625179648399353,-0.46585339307785034,0.4,-0.2,-0.19999999999999998,0.38499192557375467,-0.15861394223642597,-0.1826620683921301,0.009599629295362094,0.004362085046902275,0.0011704046890577552,0.01673197568336615,0.005042329026645809,0.002464337984241116,0.0023506918637326013,0.04731439471907868,28.157012231245517,0.9599629295362091,0.43620850469023004,0.11704046890577498,1.673197568336612,-0.5042329026645787,0.2464337984241113,0.23506918637325758
146,-0.07573039084672928,-0.44800227880477905,-0.06951767951250076,-1.7950547933578491,0.29096415638923645,0.16574810445308685,-0.4654527604579926,0.4,-0.2,-0.204,0.3856207203690101,-0.15892354544259288,-0.1876632581622567,0.010112184044750852,0.004452953846434959,0.0012190744368996836,0.016965094397060954,0.005084611307335063,0.002289475795690027,0.0023898713177596953,0.046485782079965135,27.817300405951414,1.011218404475085,0.44529538464349366,0.12190744368996857,1.6965094397061051,-0.5084611307335081,0.22894757956900347,0.23898713177597095
147,-0.06835193186998367,-0.4442068338394165,-0.07046482712030411,-1.7882987260818481,0.29029563069343567,0.16498230397701263,-0.4635027050971985,0.4,-0.2,-0.208,0.38501033974743104,-0.1590316169588391,-0.192688503712379,0.009514675306038299,0.004311336725884574,0.0010141113047037187,0.017275712637362606,0.005163347168590515,0.002148816895773037,0.002439120933293626,0.04623354022850249,27.701723712935575,0.9514675306038299,0.43113367258845764,0.1014111304703715,1.7275712637362606,-0.5163347168590524,0.21488168957730383,0.24391209332936015
148,-0.06561820954084396,-0.44354933500289917,-0.06829860806465149,-1.7780896425247192,0.28587955236434937,0.1680375784635544,-0.4630628824234009,0.4,-0.2,-0.212,0.3854610569905272,-0.15935141630127153,-0.19786333839525844,0.00978760221326655,0.004344368397951548,0.00100795422635587,0.017431457306864795,0.0052109931838827395,0.0019651751400552864,0.0024784121342775745,0.04542613148697793,27.40734452279114,0.9787602213266546,0.4344368397951531,0.1007954226355876,1.7431457306864884,-0.5210993183882746,0.19651751400552947,0.24784121342775867
149,-0.05883725732564926,-0.43989551067352295,-0.06945071369409561,-1.7710230350494385,0.2851322889328003,0.16713112592697144,-0.46106359362602234,0.4,-0.2,-0.216,0.38486507747204857,-0.15955606917900234,-0.20279877689884854,0.009251795199446071,0.004271496068760872,0.0008875405830022914,0.017771635032655775,0.005290819936855207,0.001822646228898911,0.0025297754868857103,0.045155838067154876,27.31150931679244,0.9251795199446072,0.4271496068760858,0.088754058300229,1.7771635032655733,-0.5290819936855188,0.18226462288989162,0.2529775486885688
150,-0.05583060905337334,-0.43920496106147766,-0.06729065626859665,-1.7606581449508667,0.28066855669021606,0.1700027585029602,-0.46058446168899536,0.4,-0.2,-0.22,0.3851637943818302,-0.15990214924779605,-0.20806216613654396,0.009355542616946128,0.00427535331132356,0.0008575809084431923,0.017889040031889847,0.0053423067010515135,0.0016316485460378671,0.0025691180096036326,0.04438989197376037,27.062556740443494,0.9355542616946131,0.4275353311323532,0.08575809084431898,1.7889040031889947,-0.5342306701051523,0.16316485460378782,0.25691180096036087
151,-0.04958546161651611,-0.4356240034103394,-0.06856317073106766,-1.7532514333724976,0.2798414826393128,0.1689537763595581,-0.4585338234901428,0.4,-0.2,-0.224,0.38457400001087066,-0.16017362822687697,-0.21293208225004398,0.008850773139248438,0.004246932937635395,0.0007927631569955018,0.018244772904985274,0.005423176996900758,0.0014859287606592553,0.002622721140400852,0.044120292016207485,26.98923616107345,0.8850773139248437,0.42469329376354104,0.07927631569955086,1.8244772904985231,-0.5423176996900746,0.14859287606592544,0.2622721140400847
